ResourceARN,Access,AmazonMSKConnectManaged,Application,Buddy,CSIVolumeName,Category,Cluster,CreatedManuallyBy,Environment,ManagedByAmazonSageMakerResource,Name,Owner,Purpose,Queue,Role,STAGE,Team,Ticket,Type,Usage,account,account_name,ads pipeline,alpha.eksctl.io/cluster-name,alpha.eksctl.io/eksctl-version,alpha.eksctl.io/iamserviceaccount-name,alpha.eksctl.io/nodegroup-name,alpha.eksctl.io/nodegroup-type,ami:build_branch,ami:purpose,app,app:name,author,aws-node-termination-handler/managed,aws:autoscaling:groupName,aws:cloud9:environment,aws:cloud9:owner,aws:cloudformation:logical-id,aws:cloudformation:stack-id,aws:cloudformation:stack-name,aws:ec2:fleet-id,aws:ec2launchtemplate:id,aws:ec2launchtemplate:version,aws:eks:cluster-name,aws:elasticfilesystem:default-backup,aws:rds:primaryDBClusterArn,aws:secretsmanager:owningService,aws:servicecatalog:source,aws:ssmmessages:session-id,aws:ssmmessages:target-id,aws_account_id,buddy,buddy:app,buddy:cluster,buddy:component,buddy:metrics:apm:new_relic,buddy:run_metrics,buddy:stack,buddy:tenant,buddy_app,buddy_cluster,buddy_component,cluster,cluster.k8s.amazonaws.com/name,cluster:name,cmv pipeline,component,component:name,cost:center,data:jobs:name,data:jobs:type,data:name,datadog,deployment,description,dynamodbdatapipeline,ebs.csi.aws.com/cluster,eks:cluster-name,eks:nodegroup-name,eks_addon,eksctl.cluster.k8s.io/v1alpha1/cluster-name,eksctl.io/v1alpha2/nodegroup-name,elasticbeanstalk:environment-id,elasticbeanstalk:environment-name,elbv2.k8s.aws/cluster,elbv2.k8s.aws/resource,env,environment,envoy:app_route_timeout,git:repo,ingress.k8s.aws/resource,ingress.k8s.aws/stack,k8s.io/cluster-autoscaler/enabled,k8s.io/cluster-autoscaler/ipsy-staging-main-a,k8s.io/cluster-autoscaler/single-boxes-cluster2,k8s.io/cluster-autoscaler/yaowei,k8s:purpose,key,kube_cluster_name,kube_deployment,kubernetes.io/cluster/behlul-test2,kubernetes.io/cluster/eks-staging,kubernetes.io/cluster/ipsy-staging-DONT-USE-test-upgrade,kubernetes.io/cluster/ipsy-staging-blue-green,kubernetes.io/cluster/ipsy-staging-main,kubernetes.io/cluster/ipsy-staging-main-a,kubernetes.io/cluster/ipsy-staging-singleboxes-a,kubernetes.io/cluster/ipsy-staging-test-al3,kubernetes.io/cluster/placeholder,kubernetes.io/cluster/single-box-test3,kubernetes.io/cluster/single-boxes-cluster,kubernetes.io/cluster/single-boxes-cluster2,kubernetes.io/cluster/staging,kubernetes.io/cluster/test-coredns,kubernetes.io/cluster/test-coredns2,kubernetes.io/cluster/test-ipsy-staging-main,kubernetes.io/cluster/test1,kubernetes.io/cluster/test4,kubernetes.io/cluster/test5,kubernetes.io/created-for/pv/name,kubernetes.io/created-for/pvc/name,kubernetes.io/created-for/pvc/namespace,kubernetes.io/role/elb,kubernetes.io/role/internal-elb,kubernetes.io/service-name,kubernetes_cluster,lambda-console:blueprint,layer,managedby:process,monitoringdotcms,name,node.k8s.amazonaws.com/createdAt,node.k8s.amazonaws.com/instance_id,owner,project:name,propagate_at_launch,puppet:role,purpose,repo,repo:name,service,source,status,table:name,teaam:name,team,team-name,team:name,team_name,tech,tenant_name,terrain,terrain:name,terrain:name	,terrain:name ,terrrain:name,test,test10,value,workload-type
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-07e57b8194ba211d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0846629d98e2ea68b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-09737f47f1b4f2dce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-00e6c95d50896f4e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-013e407fd42aff115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-030026168698d1fb8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0002d377506b9e61f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0ef723bdfbacd2680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0f22f462d931a6a88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0993c6466e3b2d3af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-a6cd2eef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0eb2400a74b42d7be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-3cd49da7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-e275e46a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0f332489ca0cfde4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0fac6541adee434a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-00cd7469e7876327c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0d0888ed72b012840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0cb3c2233bc2985cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-015be42d620cabb70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-00de7e12fd08987c4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-cd6b066f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0f70fff20e761309e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-01e39f77a32dc8d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-09f9ecceccacf0cde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0240efd74c06a9ebf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0f1b5339cb8cb8769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-58a955ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0927d6f88a61e483d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-07dff4b68a182612e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0da336037886b907f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-044c61393afd55186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0c1cad0b2f0b590a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0eadb2a51033c7cd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0bca39c9db68c2887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0a9514992b749b9bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0d85406a8313c8736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0efff71e83e20f08b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0d3e764dc9eaf3a6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-06be30821076c943c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0ef38d9386a70b23b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-3f1f8d4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-04a3132c0ada44a64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0a5e8f215ea14de66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0ebec89bb3736e7dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0bc0b7f00a2c0607c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-05f1fa44054663e19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-007893e726b5dd43d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-035f8828a551d6a48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0f6430ee6edab8d55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-586324f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-063bab4376a74bd29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0e0801fd446834cfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-6b2b84eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-0d1e712c848cb38e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-07a4a4ed15a117c31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-c90c5240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-b619c24e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ec2:us-east-1:450096215204:snapshot/snap-08e2b416fc249e343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGEME,,,,,,,,,,,,
